Tick ,Customer ID,State
1605,1,Null Transaction
1603,4,Null Transaction
1603,3,Buy
1603,2,Buy
1603,1,Buy
1607,4,Null Transaction
1607,3,Null Transaction
1607,2,Null Transaction
1607,1,Null Transaction
1611,4,Null Transaction
1611,3,Null Transaction
1611,2,Null Transaction
1611,1,Null Transaction
1605,4,Null Transaction
1605,3,Null Transaction
1605,2,Buy
1605,1,Null Transaction
1607,4,Null Transaction
1607,3,Null Transaction
1607,2,Buy
1607,1,Null Transaction
1614,4,Null Transaction
1614,3,Null Transaction
1614,2,Buy
1614,1,Null Transaction
1615,4,Null Transaction
1615,3,Buy
1615,2,Null Transaction
1615,1,Null Transaction
1615,4,Buy
1615,3,Null Transaction
1615,2,Null Transaction
1615,1,Null Transaction
1615,4,Null Transaction
1615,3,Null Transaction
1615,2,Buy
1615,1,Null Transaction
1611,4,Buy
1611,3,Null Transaction
1611,2,Buy
1611,1,Buy
1615,4,Null Transaction
1615,3,Null Transaction
1615,2,Null Transaction
1615,1,Null Transaction
1619,4,Buy
1619,3,Null Transaction
1619,2,Buy
1619,1,Null Transaction
1618,4,Null Transaction
1618,3,Null Transaction
1618,2,Null Transaction
1618,1,Null Transaction
1621,4,Null Transaction
1621,3,Null Transaction
1621,2,Null Transaction
1621,1,Null Transaction
1616,4,Buy
1616,3,Buy
1616,2,Buy
1616,1,Null Transaction
1618,4,Buy
1618,3,Null Transaction
1618,2,Buy
1618,1,Buy
1625,4,Null Transaction
1625,3,Buy
1625,2,Null Transaction
1625,1,Null Transaction
1626,4,Buy
1626,3,Null Transaction
1626,2,Null Transaction
1626,1,Null Transaction
1626,4,Null Transaction
1626,3,Null Transaction
1626,2,Null Transaction
1626,1,Null Transaction
1629,4,Buy
1629,3,Buy
1629,2,Null Transaction
1629,1,Null Transaction
1626,4,Buy
1626,3,Buy
1626,2,Null Transaction
1626,1,Null Transaction
1625,4,Null Transaction
1625,3,Null Transaction
1625,2,Buy
1625,1,Null Transaction
1625,4,Null Transaction
1625,3,Null Transaction
1625,2,Null Transaction
1625,1,Buy
1631,4,Null Transaction
1631,3,Null Transaction
1631,2,Null Transaction
1631,1,Null Transaction
1633,4,Null Transaction
1633,3,Null Transaction
1633,2,Buy
1633,1,Null Transaction
1635,4,Null Transaction
1635,3,Null Transaction
1635,2,Null Transaction
1635,1,Null Transaction
1628,4,Null Transaction
1628,3,Null Transaction
1628,2,Null Transaction
1628,1,Buy
1637,4,Null Transaction
1637,3,Null Transaction
1637,2,Null Transaction
1637,1,Null Transaction
1635,4,Null Transaction
1635,3,Buy
1635,2,Buy
1635,1,Buy
1630,4,Buy
1630,3,Buy
1630,2,Null Transaction
1630,1,Null Transaction
1633,4,Null Transaction
1633,3,Null Transaction
1633,2,Null Transaction
1633,1,Null Transaction
1635,4,Null Transaction
1635,3,Null Transaction
1635,2,Buy
1635,1,Null Transaction
1640,4,Null Transaction
1640,3,Null Transaction
1640,2,Null Transaction
1640,1,Null Transaction
1641,4,Null Transaction
1641,3,Null Transaction
1641,2,Null Transaction
1641,1,Null Transaction
1638,4,Null Transaction
1638,3,Null Transaction
1638,2,Null Transaction
1638,1,Null Transaction
1643,4,Null Transaction
1643,3,Null Transaction
1643,2,Null Transaction
1643,1,Buy
1645,4,Null Transaction
1645,3,Null Transaction
1645,2,Buy
1645,1,Null Transaction
1644,4,Null Transaction
1644,3,Buy
1644,2,Null Transaction
1644,1,Null Transaction
1647,4,Null Transaction
1647,3,Null Transaction
1647,2,Null Transaction
1647,1,Buy
1647,4,Null Transaction
1647,3,Null Transaction
1647,2,Null Transaction
1647,1,Buy
1641,4,Null Transaction
1641,3,Null Transaction
1641,2,Buy
1641,1,Null Transaction
1645,4,Null Transaction
1645,3,Buy
1645,2,Buy
1645,1,Null Transaction
1652,4,Null Transaction
1652,3,Null Transaction
1652,2,Null Transaction
1652,1,Null Transaction
1653,4,Null Transaction
1653,3,Buy
1653,2,Null Transaction
1653,1,Null Transaction
1648,4,Null Transaction
1648,3,Null Transaction
1648,2,Buy
1648,1,Buy
1651,4,Buy
1651,3,Null Transaction
1651,2,Null Transaction
1651,1,Null Transaction
1649,4,Null Transaction
1649,3,Null Transaction
1649,2,Null Transaction
1649,1,Null Transaction
1653,4,Null Transaction
1653,3,Null Transaction
1653,2,Null Transaction
1653,1,Null Transaction
1651,4,Null Transaction
1651,3,Null Transaction
1651,2,Null Transaction
1651,1,Null Transaction
1656,4,Null Transaction
1656,3,Null Transaction
1656,2,Null Transaction
1656,1,Buy
1656,4,Buy
1656,3,Null Transaction
1656,2,Null Transaction
1656,1,Null Transaction
1652,4,Null Transaction
1652,3,Null Transaction
1652,2,Null Transaction
1652,1,Null Transaction
1661,4,Null Transaction
1661,3,Null Transaction
1661,2,Buy
1661,1,Null Transaction
1655,4,Null Transaction
1655,3,Buy
1655,2,Null Transaction
1655,1,Null Transaction
1657,4,Buy
1657,3,Buy
1657,2,Null Transaction
1657,1,Null Transaction
1660,4,Null Transaction
1660,3,Null Transaction
1660,2,Buy
1660,1,Null Transaction
1659,4,Null Transaction
1659,3,Null Transaction
1659,2,Null Transaction
1659,1,Null Transaction
1661,4,Null Transaction
1661,3,Null Transaction
1661,2,Null Transaction
1661,1,Null Transaction
1666,4,Buy
1666,3,Null Transaction
1666,2,Null Transaction
1666,1,Null Transaction
1668,4,Buy
1668,3,Null Transaction
1668,2,Null Transaction
1668,1,Null Transaction
1666,4,Null Transaction
1666,3,Null Transaction
1666,2,Null Transaction
1666,1,Null Transaction
1667,4,Null Transaction
1667,3,Buy
1667,2,Null Transaction
1667,1,Null Transaction
1669,4,Null Transaction
1669,3,Null Transaction
1669,2,Null Transaction
1669,1,Buy
1672,4,Null Transaction
1672,3,Buy
1672,2,Buy
1672,1,Null Transaction
1671,4,Buy
1671,3,Null Transaction
1671,2,Buy
1671,1,Null Transaction
1671,4,Buy
1671,3,Buy
1671,2,Null Transaction
1671,1,Null Transaction
1676,4,Null Transaction
1676,3,Null Transaction
1676,2,Null Transaction
1676,1,Buy
1669,4,Null Transaction
1669,3,Null Transaction
1669,2,Null Transaction
1669,1,Null Transaction
1677,4,Buy
1677,3,Buy
1677,2,Null Transaction
1677,1,Null Transaction
1670,4,Null Transaction
1670,3,Null Transaction
1670,2,Null Transaction
1670,1,Null Transaction
1671,4,Buy
1671,3,Null Transaction
1671,2,Buy
1671,1,Null Transaction
1675,4,Buy
1675,3,Null Transaction
1675,2,Null Transaction
1675,1,Buy
1679,4,Null Transaction
1679,3,Null Transaction
1679,2,Null Transaction
1679,1,Buy
1680,4,Null Transaction
1680,3,Null Transaction
1680,2,Buy
1680,1,Null Transaction
1683,4,Buy
1683,3,Buy
1683,2,Null Transaction
1683,1,Null Transaction
1679,4,Buy
1679,3,Null Transaction
1679,2,Null Transaction
1679,1,Null Transaction
1683,4,Null Transaction
1683,3,Null Transaction
1683,2,Null Transaction
1683,1,Null Transaction
1683,4,Null Transaction
1683,3,Null Transaction
1683,2,Null Transaction
1683,1,Null Transaction
1680,4,Null Transaction
1680,3,Null Transaction
1680,2,Null Transaction
1680,1,Null Transaction
1685,4,Buy
1685,3,Null Transaction
1685,2,Null Transaction
1685,1,Buy
1684,4,Null Transaction
1684,3,Buy
1684,2,Buy
1684,1,Null Transaction
1687,4,Null Transaction
1687,3,Null Transaction
1687,2,Buy
1687,1,Null Transaction
1691,4,Null Transaction
1691,3,Null Transaction
1691,2,Null Transaction
1691,1,Buy
1686,4,Null Transaction
1686,3,Null Transaction
1686,2,Null Transaction
1686,1,Null Transaction
1687,4,Null Transaction
1687,3,Buy
1687,2,Null Transaction
1687,1,Null Transaction
1695,4,Null Transaction
1695,3,Null Transaction
1695,2,Null Transaction
1695,1,Null Transaction
1689,4,Null Transaction
1689,3,Null Transaction
1689,2,Null Transaction
1689,1,Null Transaction
1693,4,Null Transaction
1693,3,Null Transaction
1693,2,Buy
1693,1,Null Transaction
1692,4,Null Transaction
1692,3,Null Transaction
1692,2,Null Transaction
1692,1,Buy
1695,4,Null Transaction
1695,3,Null Transaction
1695,2,Null Transaction
1695,1,Buy
1698,4,Buy
1698,3,Null Transaction
1698,2,Null Transaction
1698,1,Null Transaction
1694,4,Buy
1694,3,Null Transaction
1694,2,Buy
1694,1,Null Transaction
1700,4,Null Transaction
1700,3,Buy
1700,2,Null Transaction
1700,1,Null Transaction
1696,4,Null Transaction
1696,3,Null Transaction
1696,2,Buy
1696,1,Null Transaction
1703,4,Buy
1703,3,Buy
1703,2,Null Transaction
1703,1,Null Transaction
1697,4,Buy
1697,3,Null Transaction
1697,2,Null Transaction
1697,1,Null Transaction
1705,4,Null Transaction
1705,3,Null Transaction
1705,2,Null Transaction
1705,1,Buy
1698,4,Buy
1698,3,Null Transaction
1698,2,Null Transaction
1698,1,Null Transaction
1706,4,Null Transaction
1706,3,Null Transaction
1706,2,Buy
1706,1,Null Transaction
1705,4,Null Transaction
1705,3,Null Transaction
1705,2,Null Transaction
1705,1,Null Transaction
1701,4,Null Transaction
1701,3,Null Transaction
1701,2,Null Transaction
1701,1,Null Transaction
1710,4,Null Transaction
1710,3,Null Transaction
1710,2,Null Transaction
1710,1,Null Transaction
1705,4,Null Transaction
1705,3,Null Transaction
1705,2,Null Transaction
1705,1,Buy
1708,4,Null Transaction
1708,3,Buy
1708,2,Buy
1708,1,Null Transaction
1710,4,Buy
1710,3,Buy
1710,2,Buy
1710,1,Null Transaction
1713,4,Buy
1713,3,Buy
1713,2,Null Transaction
1713,1,Null Transaction
1709,4,Null Transaction
1709,3,Null Transaction
1709,2,Buy
1709,1,Buy
1712,4,Null Transaction
1712,3,Null Transaction
1712,2,Null Transaction
1712,1,Null Transaction
1715,4,Null Transaction
1715,3,Null Transaction
1715,2,Null Transaction
1715,1,Null Transaction
1717,4,Null Transaction
1717,3,Buy
1717,2,Buy
1717,1,Null Transaction
1714,4,Null Transaction
1714,3,Null Transaction
1714,2,Null Transaction
1714,1,Null Transaction
1718,4,Null Transaction
1718,3,Null Transaction
1718,2,Null Transaction
1718,1,Buy
1716,4,Buy
1716,3,Null Transaction
1716,2,Null Transaction
1716,1,Buy
1715,4,Buy
1715,3,Null Transaction
1715,2,Null Transaction
1715,1,Buy
1715,4,Null Transaction
1715,3,Null Transaction
1715,2,Null Transaction
1715,1,Null Transaction
1721,4,Null Transaction
1721,3,Null Transaction
1721,2,Null Transaction
1721,1,Null Transaction
1720,4,Null Transaction
1720,3,Null Transaction
1720,2,Null Transaction
1720,1,Null Transaction
1724,4,Null Transaction
1724,3,Null Transaction
1724,2,Null Transaction
1724,1,Null Transaction
1719,4,Null Transaction
1719,3,Null Transaction
1719,2,Null Transaction
1719,1,Null Transaction
1729,4,Null Transaction
1729,3,Buy
1729,2,Null Transaction
1729,1,Null Transaction
1728,4,Null Transaction
1728,3,Null Transaction
1728,2,Null Transaction
1728,1,Null Transaction
1726,4,Null Transaction
1726,3,Buy
1726,2,Null Transaction
1726,1,Buy
1727,4,Null Transaction
1727,3,Null Transaction
1727,2,Buy
1727,1,Null Transaction
1725,4,Null Transaction
1725,3,Buy
1725,2,Null Transaction
1725,1,Null Transaction
1731,4,Null Transaction
1731,3,Null Transaction
1731,2,Null Transaction
1731,1,Null Transaction
1730,4,Null Transaction
1730,3,Null Transaction
1730,2,Null Transaction
1730,1,Null Transaction
1736,4,Null Transaction
1736,3,Buy
1736,2,Null Transaction
1736,1,Null Transaction
1734,4,Buy
1734,3,Buy
1734,2,Null Transaction
1734,1,Null Transaction
1735,4,Null Transaction
1735,3,Null Transaction
1735,2,Null Transaction
1735,1,Null Transaction
1734,4,Null Transaction
1734,3,Null Transaction
1734,2,Buy
1734,1,Null Transaction
1736,4,Null Transaction
1736,3,Null Transaction
1736,2,Null Transaction
1736,1,Null Transaction
1734,4,Null Transaction
1734,3,Null Transaction
1734,2,Null Transaction
1734,1,Buy
1738,4,Null Transaction
1738,3,Buy
1738,2,Null Transaction
1738,1,Null Transaction
1734,4,Buy
1734,3,Buy
1734,2,Buy
1734,1,Buy
1739,4,Null Transaction
1739,3,Null Transaction
1739,2,Null Transaction
1739,1,Buy
1737,4,Null Transaction
1737,3,Null Transaction
1737,2,Buy
1737,1,Null Transaction
1746,4,Null Transaction
1746,3,Null Transaction
1746,2,Null Transaction
1746,1,Null Transaction
1744,4,Null Transaction
1744,3,Null Transaction
1744,2,Null Transaction
1744,1,Buy
1747,4,Null Transaction
1747,3,Null Transaction
1747,2,Null Transaction
1747,1,Buy
1744,4,Null Transaction
1744,3,Null Transaction
1744,2,Null Transaction
1744,1,Null Transaction
1743,4,Buy
1743,3,Buy
1743,2,Null Transaction
1743,1,Null Transaction
1750,4,Null Transaction
1750,3,Buy
1750,2,Null Transaction
1750,1,Null Transaction
1745,4,Buy
1745,3,Buy
1745,2,Null Transaction
1745,1,Null Transaction
1747,4,Null Transaction
1747,3,Null Transaction
1747,2,Buy
1747,1,Null Transaction
1754,4,Null Transaction
1754,3,Null Transaction
1754,2,Null Transaction
1754,1,Null Transaction
1755,4,Null Transaction
1755,3,Buy
1755,2,Null Transaction
1755,1,Buy
1754,4,Buy
1754,3,Buy
1754,2,Buy
1754,1,Buy
1755,4,Null Transaction
1755,3,Null Transaction
1755,2,Null Transaction
1755,1,Buy
1752,4,Null Transaction
1752,3,Null Transaction
1752,2,Null Transaction
1752,1,Null Transaction
1753,4,Buy
1753,3,Buy
1753,2,Null Transaction
1753,1,Buy
1754,4,Null Transaction
1754,3,Buy
1754,2,Buy
1754,1,Buy
1754,4,Null Transaction
1754,3,Null Transaction
1754,2,Null Transaction
1754,1,Null Transaction
1762,4,Null Transaction
1762,3,Null Transaction
1762,2,Null Transaction
1762,1,Null Transaction
1759,4,Buy
1759,3,Null Transaction
1759,2,Null Transaction
1759,1,Buy
1762,4,Null Transaction
1762,3,Null Transaction
1762,2,Null Transaction
1762,1,Buy
1765,4,Buy
1765,3,Buy
1765,2,Buy
1765,1,Buy
1758,4,Null Transaction
1758,3,Null Transaction
1758,2,Null Transaction
1758,1,Null Transaction
1766,4,Null Transaction
1766,3,Null Transaction
1766,2,Null Transaction
1766,1,Null Transaction
1768,4,Null Transaction
1768,3,Null Transaction
1768,2,Null Transaction
1768,1,Null Transaction
1761,4,Null Transaction
1761,3,Null Transaction
1761,2,Buy
1761,1,Null Transaction
1768,4,Buy
1768,3,Null Transaction
1768,2,Null Transaction
1768,1,Null Transaction
1766,4,Null Transaction
1766,3,Null Transaction
1766,2,Null Transaction
1766,1,Null Transaction
1770,4,Null Transaction
1770,3,Null Transaction
1770,2,Null Transaction
1770,1,Null Transaction
1764,4,Null Transaction
1764,3,Buy
1764,2,Buy
1764,1,Null Transaction
1767,4,Buy
1767,3,Null Transaction
1767,2,Buy
1767,1,Null Transaction
1767,4,Buy
1767,3,Null Transaction
1767,2,Null Transaction
1767,1,Buy
1771,4,Null Transaction
1771,3,Null Transaction
1771,2,Null Transaction
1771,1,Buy
1775,4,Buy
1775,3,Null Transaction
1775,2,Buy
1775,1,Null Transaction
1777,4,Null Transaction
1777,3,Null Transaction
1777,2,Null Transaction
1777,1,Null Transaction
1770,4,Null Transaction
1770,3,Buy
1770,2,Buy
1770,1,Null Transaction
1771,4,Null Transaction
1771,3,Null Transaction
1771,2,Null Transaction
1771,1,Buy
1778,4,Null Transaction
1778,3,Buy
1778,2,Buy
1778,1,Null Transaction
1779,4,Null Transaction
1779,3,Null Transaction
1779,2,Null Transaction
1779,1,Buy
1775,4,Null Transaction
1775,3,Buy
1775,2,Null Transaction
1775,1,Null Transaction
1775,4,Null Transaction
1775,3,Null Transaction
1775,2,Null Transaction
1775,1,Null Transaction
1778,4,Null Transaction
1778,3,Null Transaction
1778,2,Null Transaction
1778,1,Null Transaction
1785,4,Null Transaction
1785,3,Null Transaction
1785,2,Buy
1785,1,Null Transaction
1778,4,Null Transaction
1778,3,Null Transaction
1778,2,Null Transaction
1778,1,Buy
1788,4,Buy
1788,3,Null Transaction
1788,2,Null Transaction
1788,1,Null Transaction
1784,4,Null Transaction
1784,3,Null Transaction
1784,2,Null Transaction
1784,1,Buy
1790,4,Null Transaction
1790,3,Null Transaction
1790,2,Null Transaction
1790,1,Buy
1787,4,Null Transaction
1787,3,Null Transaction
1787,2,Null Transaction
1787,1,Null Transaction
1784,4,Null Transaction
1784,3,Null Transaction
1784,2,Null Transaction
1784,1,Null Transaction
1793,4,Null Transaction
1793,3,Null Transaction
1793,2,Null Transaction
1793,1,Buy
1792,4,Null Transaction
1792,3,Buy
1792,2,Null Transaction
1792,1,Null Transaction
1787,4,Null Transaction
1787,3,Buy
1787,2,Null Transaction
1787,1,Buy
1789,4,Null Transaction
1789,3,Null Transaction
1789,2,Null Transaction
1789,1,Null Transaction
1793,4,Null Transaction
1793,3,Null Transaction
1793,2,Buy
1793,1,Null Transaction
1798,4,Null Transaction
1798,3,Null Transaction
1798,2,Null Transaction
1798,1,Null Transaction
1792,4,Null Transaction
1792,3,Buy
1792,2,Buy
1792,1,Null Transaction
1793,4,Null Transaction
1793,3,Buy
1793,2,Null Transaction
1793,1,Null Transaction
1799,4,Buy
1799,3,Buy
1799,2,Null Transaction
1799,1,Null Transaction
1799,4,Null Transaction
1799,3,Null Transaction
1799,2,Null Transaction
1799,1,Null Transaction
1800,4,Null Transaction
1800,3,Buy
1800,2,Null Transaction
1800,1,Null Transaction
1795,4,Null Transaction
1795,3,Null Transaction
1795,2,Buy
1795,1,Buy
1804,4,Buy
1804,3,Null Transaction
1804,2,Null Transaction
1804,1,Buy
1799,4,Buy
1799,3,Null Transaction
1799,2,Null Transaction
1799,1,Null Transaction
1803,4,Buy
1803,3,Null Transaction
1803,2,Null Transaction
1803,1,Null Transaction
1804,4,Null Transaction
1804,3,Null Transaction
1804,2,Null Transaction
1804,1,Null Transaction
1800,4,Null Transaction
1800,3,Null Transaction
1800,2,Null Transaction
1800,1,Null Transaction
1804,4,Null Transaction
1804,3,Null Transaction
1804,2,Null Transaction
1804,1,Null Transaction
1805,4,Null Transaction
1805,3,Null Transaction
1805,2,Null Transaction
1805,1,Buy
1808,4,Null Transaction
1808,3,Buy
1808,2,Null Transaction
1808,1,Null Transaction
1807,4,Buy
1807,3,Null Transaction
1807,2,Buy
1807,1,Null Transaction
1811,4,Null Transaction
1811,3,Buy
1811,2,Null Transaction
1811,1,Buy
1807,4,Null Transaction
1807,3,Buy
1807,2,Buy
1807,1,Null Transaction
1814,4,Buy
1814,3,Null Transaction
1814,2,Buy
1814,1,Null Transaction
1817,4,Null Transaction
1817,3,Buy
1817,2,Null Transaction
1817,1,Null Transaction
1818,4,Buy
1818,3,Null Transaction
1818,2,Null Transaction
1818,1,Null Transaction
1817,4,Buy
1817,3,Null Transaction
1817,2,Null Transaction
1817,1,Null Transaction
1811,4,Null Transaction
1811,3,Null Transaction
1811,2,Null Transaction
1811,1,Buy
1821,4,Null Transaction
1821,3,Null Transaction
1821,2,Null Transaction
1821,1,Null Transaction
1820,4,Null Transaction
1820,3,Buy
1820,2,Buy
1820,1,Null Transaction
1821,4,Null Transaction
1821,3,Buy
1821,2,Buy
1821,1,Buy
1820,4,Null Transaction
1820,3,Buy
1820,2,Null Transaction
1820,1,Buy
1819,4,Null Transaction
1819,3,Null Transaction
1819,2,Null Transaction
1819,1,Buy
1820,4,Buy
1820,3,Buy
1820,2,Buy
1820,1,Null Transaction
1819,4,Buy
1819,3,Null Transaction
1819,2,Buy
1819,1,Null Transaction
1823,4,Null Transaction
1823,3,Null Transaction
1823,2,Null Transaction
1823,1,Buy
1825,4,Null Transaction
1825,3,Null Transaction
1825,2,Null Transaction
1825,1,Null Transaction
1825,4,Null Transaction
1825,3,Buy
1825,2,Buy
1825,1,Null Transaction
1827,4,Null Transaction
1827,3,Null Transaction
1827,2,Null Transaction
1827,1,Null Transaction
1828,4,Null Transaction
1828,3,Null Transaction
1828,2,Null Transaction
1828,1,Null Transaction
1826,4,Null Transaction
1826,3,Null Transaction
1826,2,Null Transaction
1826,1,Null Transaction
1825,4,Null Transaction
1825,3,Null Transaction
1825,2,Buy
1825,1,Null Transaction
1828,4,Null Transaction
1828,3,Null Transaction
1828,2,Null Transaction
1828,1,Null Transaction
1829,4,Null Transaction
1829,3,Null Transaction
1829,2,Buy
1829,1,Null Transaction
1830,4,Null Transaction
1830,3,Null Transaction
1830,2,Null Transaction
1830,1,Buy
1837,4,Null Transaction
1837,3,Null Transaction
1837,2,Buy
1837,1,Null Transaction
1830,4,Null Transaction
1830,3,Null Transaction
1830,2,Null Transaction
1830,1,Null Transaction
1836,4,Null Transaction
1836,3,Null Transaction
1836,2,Null Transaction
1836,1,Null Transaction
1841,4,Null Transaction
1841,3,Null Transaction
1841,2,Null Transaction
1841,1,Buy
1836,4,Null Transaction
1836,3,Null Transaction
1836,2,Null Transaction
1836,1,Null Transaction
1839,4,Null Transaction
1839,3,Null Transaction
1839,2,Null Transaction
1839,1,Null Transaction
1839,4,Buy
1839,3,Buy
1839,2,Null Transaction
1839,1,Null Transaction
1841,4,Null Transaction
1841,3,Null Transaction
1841,2,Null Transaction
1841,1,Null Transaction
1843,4,Buy
1843,3,Null Transaction
1843,2,Null Transaction
1843,1,Null Transaction
1846,4,Buy
1846,3,Buy
1846,2,Buy
1846,1,Null Transaction
1842,4,Null Transaction
1842,3,Null Transaction
1842,2,Null Transaction
1842,1,Buy
1847,4,Buy
1847,3,Buy
1847,2,Null Transaction
1847,1,Null Transaction
1841,4,Null Transaction
1841,3,Null Transaction
1841,2,Null Transaction
1841,1,Null Transaction
1846,4,Null Transaction
1846,3,Buy
1846,2,Null Transaction
1846,1,Buy
1852,4,Null Transaction
1852,3,Null Transaction
1852,2,Null Transaction
1852,1,Null Transaction
1845,4,Buy
1845,3,Null Transaction
1845,2,Buy
1845,1,Buy
1853,4,Null Transaction
1853,3,Null Transaction
1853,2,Buy
1853,1,Null Transaction
1850,4,Null Transaction
1850,3,Null Transaction
1850,2,Null Transaction
1850,1,Null Transaction
1856,4,Null Transaction
1856,3,Null Transaction
1856,2,Null Transaction
1856,1,Null Transaction
1854,4,Null Transaction
1854,3,Buy
1854,2,Buy
1854,1,Null Transaction
1852,4,Null Transaction
1852,3,Null Transaction
1852,2,Null Transaction
1852,1,Null Transaction
1852,4,Null Transaction
1852,3,Null Transaction
1852,2,Null Transaction
1852,1,Null Transaction
1854,4,Null Transaction
1854,3,Null Transaction
1854,2,Null Transaction
1854,1,Null Transaction
1856,4,Null Transaction
1856,3,Null Transaction
1856,2,Null Transaction
1856,1,Null Transaction
1858,4,Null Transaction
1858,3,Null Transaction
1858,2,Null Transaction
1858,1,Null Transaction
1861,4,Null Transaction
1861,3,Null Transaction
1861,2,Null Transaction
1861,1,Null Transaction
1856,4,Null Transaction
1856,3,Null Transaction
1856,2,Null Transaction
1856,1,Null Transaction
1857,4,Buy
1857,3,Null Transaction
1857,2,Null Transaction
1857,1,Null Transaction
1865,4,Null Transaction
1865,3,Null Transaction
1865,2,Null Transaction
1865,1,Null Transaction
1861,4,Buy
1861,3,Buy
1861,2,Null Transaction
1861,1,Null Transaction
1859,4,Null Transaction
1859,3,Null Transaction
1859,2,Null Transaction
1859,1,Null Transaction
1861,4,Null Transaction
1861,3,Null Transaction
1861,2,Null Transaction
1861,1,Buy
1868,4,Null Transaction
1868,3,Buy
1868,2,Null Transaction
1868,1,Buy
1868,4,Null Transaction
1868,3,Buy
1868,2,Null Transaction
1868,1,Null Transaction
1869,4,Buy
1869,3,Null Transaction
1869,2,Null Transaction
1869,1,Buy
1868,4,Null Transaction
1868,3,Buy
1868,2,Buy
1868,1,Null Transaction
1874,4,Null Transaction
1874,3,Null Transaction
1874,2,Null Transaction
1874,1,Buy
1874,4,Null Transaction
1874,3,Null Transaction
1874,2,Null Transaction
1874,1,Null Transaction
1872,4,Null Transaction
1872,3,Null Transaction
1872,2,Null Transaction
1872,1,Buy
1870,4,Null Transaction
1870,3,Null Transaction
1870,2,Null Transaction
1870,1,Null Transaction
1871,4,Null Transaction
1871,3,Null Transaction
1871,2,Buy
1871,1,Null Transaction
1878,4,Buy
1878,3,Buy
1878,2,Null Transaction
1878,1,Null Transaction
1878,4,Null Transaction
1878,3,Null Transaction
1878,2,Null Transaction
1878,1,Null Transaction
1875,4,Buy
1875,3,Null Transaction
1875,2,Null Transaction
1875,1,Null Transaction
1874,4,Null Transaction
1874,3,Null Transaction
1874,2,Buy
1874,1,Null Transaction
1882,4,Buy
1882,3,Null Transaction
1882,2,Null Transaction
1882,1,Null Transaction
1878,4,Null Transaction
1878,3,Null Transaction
1878,2,Null Transaction
1878,1,Buy
1879,4,Null Transaction
1879,3,Buy
1879,2,Null Transaction
1879,1,Null Transaction
1884,4,Null Transaction
1884,3,Buy
1884,2,Null Transaction
1884,1,Buy
1884,4,Null Transaction
1884,3,Buy
1884,2,Buy
1884,1,Null Transaction
1885,4,Buy
1885,3,Buy
1885,2,Null Transaction
1885,1,Buy
1883,4,Null Transaction
1883,3,Buy
1883,2,Null Transaction
1883,1,Buy
1888,4,Null Transaction
1888,3,Null Transaction
1888,2,Null Transaction
1888,1,Null Transaction
1887,4,Null Transaction
1887,3,Null Transaction
1887,2,Buy
1887,1,Null Transaction
1885,4,Null Transaction
1885,3,Buy
1885,2,Buy
1885,1,Buy
1887,4,Null Transaction
1887,3,Null Transaction
1887,2,Null Transaction
1887,1,Null Transaction
1888,4,Null Transaction
1888,3,Null Transaction
1888,2,Null Transaction
1888,1,Null Transaction
1893,4,Null Transaction
1893,3,Null Transaction
1893,2,Buy
1893,1,Null Transaction
1893,4,Null Transaction
1893,3,Null Transaction
1893,2,Null Transaction
1893,1,Buy
1889,4,Null Transaction
1889,3,Buy
1889,2,Null Transaction
1889,1,Null Transaction
1896,4,Null Transaction
1896,3,Null Transaction
1896,2,Null Transaction
1896,1,Null Transaction
1895,4,Null Transaction
1895,3,Buy
1895,2,Null Transaction
1895,1,Buy
1894,4,Null Transaction
1894,3,Buy
1894,2,Null Transaction
1894,1,Null Transaction
1892,4,Null Transaction
1892,3,Buy
1892,2,Null Transaction
1892,1,Null Transaction
1896,4,Null Transaction
1896,3,Buy
1896,2,Null Transaction
1896,1,Null Transaction
1901,4,Null Transaction
1901,3,Null Transaction
1901,2,Null Transaction
1901,1,Buy
1897,4,Null Transaction
1897,3,Null Transaction
1897,2,Null Transaction
1897,1,Null Transaction
1898,4,Buy
1898,3,Buy
1898,2,Null Transaction
1898,1,Null Transaction
1906,4,Null Transaction
1906,3,Null Transaction
1906,2,Buy
1906,1,Buy
1903,4,Buy
1903,3,Null Transaction
1903,2,Null Transaction
1903,1,Null Transaction
1900,4,Null Transaction
1900,3,Buy
1900,2,Buy
1900,1,Null Transaction
1900,4,Null Transaction
1900,3,Buy
1900,2,Buy
1900,1,Null Transaction
1907,4,Null Transaction
1907,3,Null Transaction
1907,2,Null Transaction
1907,1,Buy
1907,4,Null Transaction
1907,3,Buy
1907,2,Null Transaction
1907,1,Null Transaction
1912,4,Null Transaction
1912,3,Buy
1912,2,Null Transaction
1912,1,Null Transaction
1904,4,Buy
1904,3,Buy
1904,2,Null Transaction
1904,1,Buy
1905,4,Null Transaction
1905,3,Null Transaction
1905,2,Null Transaction
1905,1,Null Transaction
1909,4,Buy
1909,3,Null Transaction
1909,2,Null Transaction
1909,1,Null Transaction
1907,4,Null Transaction
1907,3,Null Transaction
1907,2,Null Transaction
1907,1,Null Transaction
1916,4,Null Transaction
1916,3,Null Transaction
1916,2,Buy
1916,1,Null Transaction
1912,4,Null Transaction
1912,3,Buy
1912,2,Null Transaction
1912,1,Null Transaction
1915,4,Buy
1915,3,Null Transaction
1915,2,Buy
1915,1,Null Transaction
1920,4,Null Transaction
1920,3,Null Transaction
1920,2,Null Transaction
